wavenumber,intensity
473.498317310172,1.639899877106
474.236434000792,1.644850011031
474.974550691411,1.649800144956
475.712667382031,1.654750278882
476.450784072651,1.659700412807
477.188900763271,1.664650546732
477.927017453890,1.669600680657
478.665134144510,1.674550814583
479.403250835130,1.681036085630
480.141367525750,1.685262090794
480.879484216370,1.686456438996
481.617600906989,1.688382617493
482.355717597609,1.687557593978
483.093834288229,1.687714948661
483.831950978849,1.685746770241
484.570067669468,1.688118888941
485.308184360088,1.690600780906
486.046301050708,1.693455822530
486.784417741328,1.699104500180
487.522534431948,1.706404926635
488.260651122567,1.715408070967
488.998767813187,1.726950729630
489.736884503807,1.741402923443
490.475001194427,1.755254809594
491.213117885046,1.773229106487
491.951234575666,1.790554103626
492.689351266286,1.805737757001
493.427467956906,1.817699156639
494.165584647525,1.827393317620
494.903701338145,1.835383500631
495.641818028765,1.834040267131
496.379934719385,1.825957753090
497.118051410005,1.818424331258
497.856168100624,1.804364547772
498.594284791244,1.782240180460
499.332401481864,1.755001339745
500.070518172484,1.725823798687
500.808634863103,1.694171218438
501.546751553723,1.655603695984
502.284868244343,1.611070085574
503.022984934963,1.566959243614
503.761101625583,1.520592853115
504.499218316202,1.471204351493
505.237335006822,1.423914740649
505.975451697442,1.381854971651
506.713568388062,1.344703569729
507.451685078681,1.310226093585
508.189801769301,1.276888667837
508.927918459921,1.247913742984
509.666035150541,1.217878638347
510.404151841160,1.188251446239
511.142268531780,1.160888163456
511.880385222400,1.139171869492
512.618501913020,1.117084554029
513.356618603640,1.093305735930
514.094735294259,1.072065641505
514.832851984879,1.057768566501
515.570968675499,1.047555680076
516.309085366119,1.034725063563
517.047202056738,1.019788404561
517.785318747358,1.006882434184
518.523435437978,0.994715130521
519.261552128598,0.978316103177
519.999668819218,0.960101892989
520.737785509837,0.950454608542
521.475902200457,0.943828111724
522.214018891077,0.935737712176
522.952135581697,0.926531355558
523.690252272316,0.919120363542
524.428368962936,0.913127462554
525.166485653556,0.907053162872
525.904602344176,0.902461295102
526.642719034795,0.894742993619
527.380835725415,0.887085108602
528.118952416035,0.885195355782
528.857069106655,0.875968004432
529.595185797275,0.866403554961
530.333302487894,0.860011632950
531.071419178514,0.855322207246
531.809535869134,0.850047664481
532.547652559754,0.845059018600
533.285769250373,0.839438604120
534.023885940993,0.829765479977
534.762002631613,0.820464488884
535.500119322233,0.812204921437
536.238236012852,0.806878292499
536.976352703472,0.793153484946
537.714469394092,0.778547235389
538.452586084712,0.762943017830
539.190702775332,0.743812358292
539.928819465951,0.733595328186
540.666936156571,0.726000134337
541.405052847191,0.713722617727
542.143169537811,0.697546230348
542.881286228430,0.679316518596
543.619402919050,0.660481629536
544.357519609670,0.637874194056
545.095636300290,0.621123192248
545.833752990909,0.610530845910
546.571869681529,0.602699301943
547.309986372149,0.589687567720
548.048103062769,0.576737022279
548.786219753389,0.564903699703
549.524336444008,0.555520346176
550.262453134628,0.549670250062
551.000569825248,0.540858842980
551.738686515868,0.529672254912
552.476803206487,0.527247329189
553.214919897107,0.528318472374
553.953036587727,0.528396450847
554.691153278347,0.527491222070
555.429269968967,0.530920137819
556.167386659586,0.529542385731
556.905503350206,0.522686321315
557.643620040826,0.512399306006
558.381736731446,0.508964329777
559.119853422065,0.510258961548
559.857970112685,0.512991694532
560.596086803305,0.515427655766
561.334203493925,0.513274486082
562.072320184545,0.511547753186
562.810436875164,0.513455047470
563.548553565784,0.513543549102
564.286670256404,0.513086988335
565.024786947024,0.511191018879
565.762903637643,0.508977755474
566.501020328263,0.513003238401
567.239137018883,0.518994418745
567.977253709503,0.523824173881
568.715370400122,0.533452980972
569.453487090742,0.538045685357
