wavenumber,intensity
473.498317310172,1.657085504440
474.236434000792,1.665046663558
474.974550691411,1.673007822677
475.712667382031,1.680968981796
476.450784072651,1.688930140915
477.188900763271,1.696891300034
477.927017453890,1.704852459153
478.665134144510,1.712813618271
479.403250835130,1.724447986608
480.141367525750,1.737619751969
480.879484216370,1.749488505303
481.617600906989,1.763476758425
482.355717597609,1.781559600565
483.093834288229,1.799627967239
483.831950978849,1.821533638019
484.570067669468,1.842793276739
485.308184360088,1.864724556764
486.046301050708,1.886790642179
486.784417741328,1.910126027733
487.522534431948,1.938771203079
488.260651122567,1.966762596914
488.998767813187,1.992251203295
489.736884503807,2.013474321788
490.475001194427,2.029724553239
491.213117885046,2.045315668869
491.951234575666,2.062105383432
492.689351266286,2.076004823096
493.427467956906,2.088205643092
494.165584647525,2.095090963255
494.903701338145,2.095665340886
495.641818028765,2.094866911461
496.379934719385,2.092246170133
497.118051410005,2.087541288452
497.856168100624,2.076613222360
498.594284791244,2.058269225117
499.332401481864,2.035270356120
500.070518172484,2.012102332595
500.808634863103,1.991735743577
501.546751553723,1.970932324309
502.284868244343,1.948650990966
503.022984934963,1.925590523093
503.761101625583,1.902693109792
504.499218316202,1.880957860746
505.237335006822,1.858044182735
505.975451697442,1.832579605791
506.713568388062,1.807217681205
507.451685078681,1.783340749170
508.189801769301,1.761144566199
508.927918459921,1.742021862556
509.666035150541,1.723356158964
510.404151841160,1.705949160209
511.142268531780,1.688003763964
511.880385222400,1.672414808168
512.618501913020,1.661964723003
513.356618603640,1.654310348453
514.094735294259,1.645206719952
514.832851984879,1.630925290911
515.570968675499,1.617619964245
516.309085366119,1.608911490021
517.047202056738,1.602256068642
517.785318747358,1.596517946212
518.523435437978,1.590386360021
519.261552128598,1.584363605019
519.999668819218,1.580532522039
520.737785509837,1.579093076659
521.475902200457,1.578720888895
522.214018891077,1.578532831595
522.952135581697,1.575991172988
523.690252272316,1.567752742378
524.428368962936,1.555158975064
525.166485653556,1.542448641186
525.904602344176,1.538478194541
526.642719034795,1.535557233231
527.380835725415,1.532091974704
528.118952416035,1.525162579550
528.857069106655,1.516726958343
529.595185797275,1.509721075590
530.333302487894,1.504159036624
531.071419178514,1.496677150787
531.809535869134,1.487810940355
532.547652559754,1.477067152155
533.285769250373,1.466437109830
534.023885940993,1.455643717115
534.762002631613,1.446463520542
535.500119322233,1.439796124151
536.238236012852,1.436896265778
536.976352703472,1.427855547247
537.714469394092,1.417235456896
538.452586084712,1.409965998136
539.190702775332,1.407003747545
539.928819465951,1.403777135164
540.666936156571,1.399198619303
541.405052847191,1.395363536702
542.143169537811,1.389159853889
542.881286228430,1.385122532211
543.619402919050,1.382926957878
544.357519609670,1.377965877194
545.095636300290,1.377833841162
545.833752990909,1.380049093381
546.571869681529,1.379611770777
547.309986372149,1.374844869296
548.048103062769,1.372718045726
548.786219753389,1.371904791281
549.524336444008,1.370708791644
550.262453134628,1.372121480392
551.000569825248,1.374822389247
551.738686515868,1.375670729145
552.476803206487,1.373216803530
553.214919897107,1.373966625592
553.953036587727,1.374151618962
554.691153278347,1.371684123219
555.429269968967,1.373731602168
556.167386659586,1.369933929484
556.905503350206,1.361499141005
557.643620040826,1.353969301370
558.381736731446,1.349622446538
559.119853422065,1.345994351333
559.857970112685,1.341010615286
560.596086803305,1.331906942930
561.334203493925,1.316643133629
562.072320184545,1.301752596802
562.810436875164,1.293962254423
563.548553565784,1.285819721708
564.286670256404,1.276378201968
565.024786947024,1.266924398183
565.762903637643,1.259829140905
566.501020328263,1.251783137032
567.239137018883,1.245758861919
567.977253709503,1.242327184687
568.715370400122,1.241825706279
569.453487090742,1.237391296123
570.191603781362,1.231460828975
570.929720471982,1.228762503624
571.667837162602,1.229750657600
572.405953853221,1.234428782851
573.144070543841,1.239550908770
573.882187234461,1.241914955695
574.620303925081,1.244584958214
575.358420615700,1.249041525607
576.096537306320,1.255850531273
576.834653996940,1.263928920563
577.572770687560,1.268195451213
578.310887378179,1.271932098989
579.049004068799,1.279067151623
579.787120759419,1.290514781394
580.525237450039,1.304930422685
581.263354140659,1.318776542744
582.001470831278,1.329205294459
582.739587521898,1.338719677095
583.477704212518,1.349516447243
584.215820903138,1.361397317591
584.953937593757,1.371204929105
585.692054284377,1.386399955894
586.430170974997,1.402187941831
587.168287665617,1.414553475973
587.906404356237,1.426652910082
588.644521046856,1.440447623070
589.382637737476,1.454710657656
590.120754428096,1.467343917694
590.858871118716,1.471049588277
591.596987809335,1.474781462792
592.335104499955,1.480709703809
593.073221190575,1.486467576058
593.811337881195,1.486390253127
594.549454571815,1.483012013693
595.287571262434,1.479344526599
596.025687953054,1.479032465620
596.763804643674,1.473463891106
597.501921334294,1.468245364195
598.240038024913,1.467210270127
598.978154715533,1.458774660744
599.716271406153,1.449543035901
600.454388096773,1.440050786834
601.192504787392,1.429055997042
601.930621478012,1.420631402004
602.668738168632,1.411658236129
603.406854859252,1.402020647530
604.144971549872,1.394051009755
604.883088240491,1.391764110931
605.621204931111,1.390197238297
606.359321621731,1.385804554760
607.097438312351,1.377401658405
607.835555002970,1.371768522216
608.573671693590,1.365756672292
609.311788384210,1.358108050424
610.049905074830,1.360107304365
610.788021765449,1.364402280758
611.526138456069,1.367640772332
612.264255146689,1.368924009133
613.002371837309,1.374619955399
613.740488527929,1.381740739348
