wavenumber,intensity
473.498317310172,0.906472869363
474.236434000792,0.935845437187
474.974550691411,0.965218005011
475.712667382031,0.994590572835
476.450784072651,1.023963140659
477.188900763271,1.053335708482
477.927017453890,1.082708276306
478.665134144510,1.112080844130
479.403250835130,1.148912071899
480.141367525750,1.186391123891
480.879484216370,1.224713857911
481.617600906989,1.270242344855
482.355717597609,1.317069731416
483.093834288229,1.367975513482
483.831950978849,1.425864259442
484.570067669468,1.484139919137
485.308184360088,1.543620074575
486.046301050708,1.609389342215
486.784417741328,1.679921824752
487.522534431948,1.753380625775
488.260651122567,1.823630740075
488.998767813187,1.887768680497
489.736884503807,1.951784023418
490.475001194427,2.012367848691
491.213117885046,2.072117576447
491.951234575666,2.130607499462
492.689351266286,2.182379733539
493.427467956906,2.229563874055
494.165584647525,2.268085977960
494.903701338145,2.292315332283
495.641818028765,2.307448243971
496.379934719385,2.312156928597
497.118051410005,2.308033205099
497.856168100624,2.289961703454
498.594284791244,2.257741804436
499.332401481864,2.220077198616
500.070518172484,2.180765784998
500.808634863103,2.133273433935
501.546751553723,2.074084019366
502.284868244343,2.006745023875
503.022984934963,1.939086802692
503.761101625583,1.868867940642
504.499218316202,1.791186834717
505.237335006822,1.718362887996
505.975451697442,1.651233159707
506.713568388062,1.587967481876
507.451685078681,1.526979966119
508.189801769301,1.466885873671
508.927918459921,1.415422803389
509.666035150541,1.369482253688
510.404151841160,1.319693465409
511.142268531780,1.271939917919
511.880385222400,1.233748360788
512.618501913020,1.204747404928
513.356618603640,1.181068806303
514.094735294259,1.157619859168
514.832851984879,1.137375202380
515.570968675499,1.120240162357
516.309085366119,1.102045689817
517.047202056738,1.086434199952
517.785318747358,1.074252861863
518.523435437978,1.066279365379
519.261552128598,1.058385981257
519.999668819218,1.049671125635
520.737785509837,1.047160143590
521.475902200457,1.051092008983
522.214018891077,1.054326946762
522.952135581697,1.053432067549
523.690252272316,1.050564171960
524.428368962936,1.047330605002
525.166485653556,1.044329811072
525.904602344176,1.042191526878
526.642719034795,1.043019632433
527.380835725415,1.042783565971
528.118952416035,1.042317039094
528.857069106655,1.037359361667
529.595185797275,1.028834530171
530.333302487894,1.019508995661
531.071419178514,1.010796707833
531.809535869134,1.002329555773
532.547652559754,0.995063778760
533.285769250373,0.987618417006
534.023885940993,0.977349619336
534.762002631613,0.966019370689
535.500119322233,0.955127279115
536.238236012852,0.949419011109
536.976352703472,0.932669326288
537.714469394092,0.912464855377
538.452586084712,0.892951482545
539.190702775332,0.874022254220
539.928819465951,0.857464105631
540.666936156571,0.842030597550
541.405052847191,0.828489030041
542.143169537811,0.816038385158
542.881286228430,0.801161963346
543.619402919050,0.784351229751
544.357519609670,0.765054461798
545.095636300290,0.753659311221
545.833752990909,0.746914828256
546.571869681529,0.737381542009
547.309986372149,0.717961256801
548.048103062769,0.707421043872
548.786219753389,0.702601257133
549.524336444008,0.695016697359
550.262453134628,0.689743742925
551.000569825248,0.687703581613
551.738686515868,0.687814116204
552.476803206487,0.691732246415
553.214919897107,0.697917464361
553.953036587727,0.702391179174
554.691153278347,0.702455827471
555.429269968967,0.704021403126
556.167386659586,0.700030014756
556.905503350206,0.694084826758
557.643620040826,0.692539905115
558.381736731446,0.697773672987
559.119853422065,0.703035028335
559.857970112685,0.706918226421
560.596086803305,0.715750689208
561.334203493925,0.719877874870
562.072320184545,0.720522160213
562.810436875164,0.718144838370
563.548553565784,0.708651408530
564.286670256404,0.698960234316
565.024786947024,0.692472175806
565.762903637643,0.688337293165
566.501020328263,0.687815818670
567.239137018883,0.689637537714
567.977253709503,0.691876521252
568.715370400122,0.692830074023
569.453487090742,0.690677594771
570.191603781362,0.690088807136
570.929720471982,0.695290551279
571.667837162602,0.700801369025
572.405953853221,0.705821685195
573.144070543841,0.710494884741
573.882187234461,0.716229859859
574.620303925081,0.732335005229
575.358420615700,0.752189960512
576.096537306320,0.773034065387
576.834653996940,0.797224506055
577.572770687560,0.820388910835
578.310887378179,0.844827043521
579.049004068799,0.873098126566
579.787120759419,0.905493743576
580.525237450039,0.941866926448
581.263354140659,0.980016805365
582.001470831278,1.017488092282
582.739587521898,1.056086117004
583.477704212518,1.101915452406
584.215820903138,1.152408736819
584.953937593757,1.191702377660
585.692054284377,1.226960292525
586.430170974997,1.261368166016
