wavenumber,intensity
473.498317310172,1.530108720818
474.236434000792,1.530326404263
474.974550691411,1.530544087708
475.712667382031,1.530761771153
476.450784072651,1.530979454598
477.188900763271,1.531197138044
477.927017453890,1.531414821489
478.665134144510,1.531632504934
479.403250835130,1.533624092636
480.141367525750,1.535583102023
480.879484216370,1.534546172363
481.617600906989,1.537490566352
482.355717597609,1.542275029770
483.093834288229,1.548415244304
483.831950978849,1.555343380642
484.570067669468,1.560116589605
485.308184360088,1.567385417330
486.046301050708,1.575395906017
486.784417741328,1.580154867302
487.522534431948,1.588654794405
488.260651122567,1.599861430711
488.998767813187,1.609471543999
489.736884503807,1.617776462083
490.475001194427,1.621194475903
491.213117885046,1.624707224097
491.951234575666,1.634831877378
492.689351266286,1.642787024501
493.427467956906,1.648903221847
494.165584647525,1.650806299651
494.903701338145,1.651714221698
495.641818028765,1.649938887386
496.379934719385,1.643728170493
497.118051410005,1.640636172000
497.856168100624,1.638638280977
498.594284791244,1.631312910713
499.332401481864,1.621170410680
500.070518172484,1.612258696225
500.808634863103,1.603951404180
501.546751553723,1.595371200682
502.284868244343,1.589035017491
503.022984934963,1.579469775374
503.761101625583,1.566451433211
504.499218316202,1.549850641270
505.237335006822,1.538311510428
505.975451697442,1.527221894651
506.713568388062,1.518668673045
507.451685078681,1.514237152549
508.189801769301,1.505814997258
508.927918459921,1.497872968417
509.666035150541,1.490480082051
510.404151841160,1.482331854816
511.142268531780,1.473542493972
511.880385222400,1.466268856850
512.618501913020,1.464507642796
513.356618603640,1.460673455723
514.094735294259,1.456437760421
514.832851984879,1.454998728077
515.570968675499,1.456680205763
516.309085366119,1.457053632264
517.047202056738,1.457373830244
517.785318747358,1.457394261823
518.523435437978,1.457889532123
519.261552128598,1.460140834930
519.999668819218,1.464741797439
520.737785509837,1.469424066378
521.475902200457,1.474588048899
522.214018891077,1.480764575729
522.952135581697,1.486027749485
523.690252272316,1.484998796084
524.428368962936,1.484977789902
525.166485653556,1.487716811242
525.904602344176,1.487188811221
526.642719034795,1.486774177980
527.380835725415,1.486192052705
528.118952416035,1.485918591285
528.857069106655,1.483965300987
529.595185797275,1.483018438230
530.333302487894,1.483894631673
531.071419178514,1.482854296889
531.809535869134,1.480569002200
532.547652559754,1.477888396983
533.285769250373,1.477891163769
534.023885940993,1.476609802723
534.762002631613,1.477073643274
535.500119322233,1.476881306436
536.238236012852,1.474596524770
536.976352703472,1.475054937763
537.714469394092,1.473908369303
538.452586084712,1.469047393760
539.190702775332,1.468157469344
539.928819465951,1.469040957083
540.666936156571,1.465708651428
541.405052847191,1.455424319294
542.143169537811,1.444384373923
542.881286228430,1.435473212776
543.619402919050,1.426461417631
